TEST_ID	DATETIME_UTC	START_DATETIME_UTC	TEST_TYPE	APP_PLATFORM	APP_VERSION	ENGINE_VERSION	DEVICE_UUID	DEVICE_ALIAS	DEVICE	DEVICE_HWBRAND	DEVICE_HWMODEL	DEVICE_HACKED	DEVICE_BOARD_BRAND	DEVICE_BOARD_MODEL	DEVICE_CPU_BRAND	DEVICE_CPU_MODEL	DEVICE_CPU_ARCH	DEVICE_CPU_FREQUENCY	DEVICE_CPU_CORES	DEVICE_CPU_AES_SUPPORT	DEVICE_RAM	OS_NAME	OS_VERSION	OS_LOCALE	OS_KERNEL_TYPE	OS_KERNEL_VERSION	IP_VERSION	IPV4	IPV6	ISP	MOBILE_ISP	NET_TYPE	NET_TECHNO	NET_COMMENT	NET_NAME	NET_BEST_DOWNLINK_SPEED	NET_BEST_UPLINK_SPEED	MOBILE_SIM_MCC	MOBILE_SIM_MNC	MOBILE_SIM_OP	MOBILE_APN	RA_START_MODE	RA_START_CELL_GEN	RA_START_NET_MCC	RA_START_NET_MNC	RA_START_CELL_ID	RA_START_BASE_STATION_ID	RA_START_NETWORK_ID	RA_START_SYSTEM_ID	RA_START_LAC	RA_START_TAC	RA_START_PSC	RA_START_PCI	RA_START_CID	RA_START_RNC	RA_START_ENB	RA_START_ARFCN	RA_START_BANDWIDTH	RA_START_RSSI	RA_START_RSCP	RA_START_RSRP	RA_START_RSRQ	RA_START_RSSNR	RA_START_CQI	RA_START_ASU	RA_START_ECIO	RA_START_BER	RA_START_SNR	RA_START_CSI_RSRP	RA_START_CSI_RSRQ	RA_START_CSI_SINR	RA_START_SS_RSRP	RA_START_SS_RSRQ	RA_START_SS_SINR	RA_START_LEVEL	RA_START_TIMING_ADVANCE	RA_START_CARRIERS	RA_BEST_MODE	RA_BEST_CELL_GEN	RA_BEST_NET_MCC	RA_BEST_NET_MNC	RA_BEST_CELL_ID	RA_BEST_BASE_STATION_ID	RA_BEST_NETWORK_ID	RA_BEST_SYSTEM_ID	RA_BEST_LAC	RA_BEST_TAC	RA_BEST_PSC	RA_BEST_PCI	RA_BEST_CID	RA_BEST_RNC	RA_BEST_ENB	RA_BEST_ARFCN	RA_BEST_BANDWIDTH	RA_BEST_RSSI	RA_BEST_RSCP	RA_BEST_RSRP	RA_BEST_RSRQ	RA_BEST_RSSNR	RA_BEST_CQI	RA_BEST_ASU	RA_BEST_ECIO	RA_BEST_BER	RA_BEST_SNR	RA_BEST_CSI_RSRP	RA_BEST_CSI_RSRQ	RA_BEST_CSI_SINR	RA_BEST_SS_RSRP	RA_BEST_SS_RSRQ	RA_BEST_SS_SINR	RA_BEST_LEVEL	RA_BEST_TIMING_ADVANCE	RA_BEST_CARRIERS	RA_END_MODE	RA_END_CELL_GEN	RA_END_NET_MCC	RA_END_NET_MNC	RA_END_CELL_ID	RA_END_BASE_STATION_ID	RA_END_NETWORK_ID	RA_END_SYSTEM_ID	RA_END_LAC	RA_END_TAC	RA_END_PSC	RA_END_PCI	RA_END_CID	RA_END_RNC	RA_END_ENB	RA_END_ARFCN	RA_END_BANDWIDTH	RA_END_RSSI	RA_END_RSCP	RA_END_RSRP	RA_END_RSRQ	RA_END_RSSNR	RA_END_CQI	RA_END_ASU	RA_END_ECIO	RA_END_BER	RA_END_SNR	RA_END_CSI_RSRP	RA_END_CSI_RSRQ	RA_END_CSI_SINR	RA_END_SS_RSRP	RA_END_SS_RSRQ	RA_END_SS_SINR	RA_END_LEVEL	RA_END_TIMING_ADVANCE	RA_END_CARRIERS	WIFI_BSSID	WIFI_FREQUENCY	WIFI_SPOT	LOCATION_START_TYPE	LOCATION_START_FAKE	LOCATION_START_ACCURACY	LOCATION_START_LAT	LOCATION_START_LNG	LOCATION_START_ALTITUDE	LOCATION_START_ALTITUDE_ACCURACY	LOCATION_START_COUNTRY	LOCATION_START_AAL1	LOCATION_START_AAL2	LOCATION_START_LOCALITY	LOCATION_START_FULL_ADDRESS	LOCATION_END_TYPE	LOCATION_END_FAKE	LOCATION_END_ACCURACY	LOCATION_END_LAT	LOCATION_END_LNG	LOCATION_END_ALTITUDE	LOCATION_END_ALTITUDE_ACCURACY	LOCATION_END_COUNTRY	LOCATION_END_AAL1	LOCATION_END_AAL2	LOCATION_END_LOCALITY	LOCATION_END_FULL_ADDRESS	ENV_START_BATTERY_LEVEL	ENV_START_BATTERY_CHARGING	ENV_END_BATTERY_LEVEL	ENV_END_BATTERY_CHARGING	SPEED_STATUS	SPEED_SERVER_POOL_ID	SPEED_SERVER_POOL_TYPE	SPEED_SERVER_POOL_NAME	SPEED_SERVER_POOL_COUNTRY	SPEED_SERVER_POOL_LOCALITY	SPEED_SERVER_POOL_AUTOSELECT	SPEED_DOWNLOAD_AVG_EXCL_SLOWSTART	SPEED_DOWNLOAD_AVG_INC_SLOWSTART	SPEED_DOWNLOAD_PEAK	SPEED_DOWNLOAD_DURATION	SPEED_DOWNLOAD_CONNECTIONS	SPEED_DOWNLOAD_SLOWSTART_DURATION	SPEED_DOWNLOAD_CONNECTION_TIME	SPEED_DOWNLOAD_TLS_HANDSHAKE_TIME	SPEED_DOWNLOAD_PACKETLOSS	SPEED_DOWNLOAD_LOADED_LATENCY	SPEED_DOWNLOAD_LOADED_JITTER	SPEED_DOWNLOAD_BYTES_TRANSFERRED	SPEED_UPLOAD_AVG_EXCL_SLOWSTART	SPEED_UPLOAD_AVG_INC_SLOWSTART	SPEED_UPLOAD_PEAK	SPEED_UPLOAD_DURATION	SPEED_UPLOAD_CONNECTIONS	SPEED_UPLOAD_SLOWSTART_DURATION	SPEED_UPLOAD_CONNECTION_TIME	SPEED_UPLOAD_TLS_HANDSHAKE_TIME	SPEED_UPLOAD_LOADED_LATENCY	SPEED_UPLOAD_LOADED_JITTER	SPEED_UPLOAD_BYTES_TRANSFERRED	SPEED_LATENCY_AVG	SPEED_LATENCY_MIN	SPEED_LATENCY_JITTER	SPEED_LATENCY_SAMPLES	SPEED_PROTOCOL	SPEED_SOURCE_PORT_RANGE_MIN	SPEED_SOURCE_PORT_RANGE_MAX	FILE_SIZE	FILE_TYPE	FILE_URL	BROWSE_STATUS	BROWSE_PR	BROWSE_URL	BROWSE_URL_STATUS	BROWSE_URL_LOADING_TIME	BROWSE_URL_FCP	BROWSE_URL_WEIGHT	BROWSE_URL_PR	BROWSE_URL_INDEX	STREAM_QUALITY	STREAM_STATUS	STREAM_PR	STREAM_QUALITY_STATUS	STREAM_QUALITY_TOTAL_TIME	STREAM_QUALITY_PRELOADING_TIME	STREAM_QUALITY_REBUFFERING_TIME	STREAM_QUALITY_WEIGHT	STREAM_QUALITY_PR	STREAM_CODE	BYTES_TRANSFERRED	FLEET_CODE	FLEET_NAME	SCENARIO_ID	SCENARIO_NAME	SCHEDULING_NAME	EXTRA_SCRIPT	EXTRA_VALUE	WIFI_START_RSSI	WIFI_BEST_RSSI	WIFI_END_RSSI	SCHEDULED	MOBILE_MSISDN	SPEED_LATENCY_MEDIAN	SCENARIO_RUN_ID	DEVICE_ID	ISP_ID	MOBILE_ISP_ID	FORM_NAME
3519077561263693	"2024-06-13 17:26:30"	"2024-06-13 17:26:22"	speedUpload	android	1.11.0	3.15.0	51c47238-6d2e-3db2-aeb8-032bfa1ce771		"Honor MAGIC 5 PRO"	HONOR	PGT-N19	0				"ARM 0xd4e"	aarch64	0	8	0	11677151232	android	14	ro	Linux		4	82.76.106.230		"Digi Mobile RO"	"Digi Mobile RO"	mobile	Mobile	"Cellular network"	"Digi (RCS/RDS)"			226	5	Digi.Mobil		lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-55		-88	-10	14		44										3	2	1|7000|4|lte|;15000;75;490;;|;;;;;	lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-55		-88	-10	14		44										3	2		lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-59		-88	-10	14		44										3	2					gps	0	10	45.74819	21.23026	136.94903564453		ro			Timișoara	"Vineri15, 9, Bulevardul Vasile Pârvan, Complexul Studențesc, Timișoara, Timiș, 300224, Romania"	gps	0	10	45.74819	21.23026	136.93884277344		ro			Timișoara	"Vineri15, 9, Bulevardul Vasile Pârvan, Complexul Studențesc, Timișoara, Timiș, 300224, Romania"	37		37		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	0	0	0	0	0	0	0						23946	23946	29410	5049	8	0	41		38.99	17.709	15113425	0	0	0	0	http	40346	40386																							15113425	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	2e259202-4aea-5508-a65c-465221894e0f	9317	7539	7539	
3519077554822781	"2024-06-13 17:26:27"	"2024-06-13 17:26:18"	speedUpload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4262657					18008		396	1		16651	1600		-71		-67	-15	6	15											4	2	1|7001|4|lte|;;1600;396;;|;;;;;	lteca	4	226	10	4262657					18008		396	1		16651	1600		-65		-69	-13	6	12											4	2		lteca	4	226	10	2690818					10113		112	2		10511	1600		-69		-62	-14	11	6											4	3					gps	0	1	44.41636	26.07994	122		ro			Bucharest	"Bl. 13, Calea Rahovei, Rahova, Sector 5, Bucharest, 050895, Romania"	gps	0	1	44.41662	26.08043	122		ro			Bucharest	"Bl. 13, Calea Rahovei, Rahova, Sector 5, Bucharest, 050895, Romania"	95		95		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	0	0	0	0	0	0	0						35575	35575	54608	5024	8	0	49		34.353	26.986	22341400	0	0	0	0	http	60312	60394																							22341400	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	be26a59a-c9d8-5364-8e48-df7d179fc801	9304	171614	171614	
3519077543208279	"2024-06-13 17:26:21"	"2024-06-13 17:26:13"	speedDownload	android	1.11.0	3.15.0	51c47238-6d2e-3db2-aeb8-032bfa1ce771		"Honor MAGIC 5 PRO"	HONOR	PGT-N19	0				"ARM 0xd4e"	aarch64	0	8	0	11677151232	android	14	ro	Linux		4	82.76.106.230		"Digi Mobile RO"	"Digi Mobile RO"	mobile	Mobile	"Cellular network"	"Digi (RCS/RDS)"			226	5	Digi.Mobil		lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-57		-86	-10	14		45										3	2	1|7000|4|lte|;15000;75;490;;|;;;;;	lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-53		-88	-15	14		47										3	2		lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-53		-87	-15	14		46										3	2					gps	0	10	45.74819	21.23026	136.95416259766		ro			Timișoara	"Vineri15, 9, Bulevardul Vasile Pârvan, Complexul Studențesc, Timișoara, Timiș, 300224, Romania"	gps	0	10	45.74819	21.23026	136.95288085938		ro			Timișoara	"Vineri15, 9, Bulevardul Vasile Pârvan, Complexul Studențesc, Timișoara, Timiș, 300224, Romania"	37		37		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	197688	197688	208607	5049	8	0	46		0.18	88.801	4.061	124766240	0	0	0	0	0	0	0					0	0	0	0	http	46236	46312																							124766240	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	2e259202-4aea-5508-a65c-465221894e0f	9317	7539	7539	
3519077536364443	"2024-06-13 17:26:18"	"2024-06-13 17:26:10"	speedDownload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4262657					18008		396	1		16651	1600		-65		-65	-15	7	13	70										4	2	1|7001|4|lte|;;1600;396;;|;;;;;	lteca	4	226	10	4262657					18008		396	1		16651	1600		-63		-64	-16	3	8	63										4	2		lteca	4	226	10	4262657					18008		396	1		16651	1600		-67		-65	-15	7	12	66										4	2					gps	0	1	44.41602	26.07934	121		ro			Bucharest	"Șoseaua Progresului, Calea Rahovei, Rahova, Sector 5, Bucharest, 052069, Romania"	gps	0	1	44.41629	26.0798	122		ro			Bucharest	"Bl. 13, Calea Rahovei, Rahova, Sector 5, Bucharest, 050895, Romania"	95		95		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	89082	89082	117056	5039	8	0	44		0	44.378	9.443	56110832	0	0	0	0	0	0	0					0	0	0	0	http	36526	36600																							56110832	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	be26a59a-c9d8-5364-8e48-df7d179fc801	9304	171614	171614	
3519077535538062	"2024-06-13 17:26:17"	"2024-06-13 17:26:09"	speedUpload	android	1.11.0	3.15.0	aa245ce7-d298-32f1-88c1-2a16ef8cb97e	"Emil Vodafone"	"Samsung Galaxy S20 FE 5G"	samsung	SM-G781B	0			"Qualcomm Technologies, Inc KONA"	"ARM 0xd0d"	aarch64	0	8	0	5901627392	android	13	ro	Linux		4	213.233.108.217		"Vodafone Mobile RO"	"Vodafone Mobile RO"	mobile	Mobile	"Cellular network"	Vodafone			226	1	Vodafone		lteca	4	226	1	247137538					23215		78	2		965381	1400		-51		-64	-12	0		68										4	2	1|7000|4|lte|;;1400;78;;|;;;;;	lteca	4	226	1	247137538					23215		78	2		965381	1400		-51		-64	-12	0		68										4	2		lteca	4	226	1	247137538					23215		78	2		965381	1400		-51		-74	-13	0		60										4	1					gps	0	4	44.41605	26.07936	130.85589599609		ro			Bucharest	"Șoseaua Progresului, Calea Rahovei, Rahova, Sector 5, Bucharest, 052069, Romania"	gps	0	4	44.41631	26.07981	130.47961425781		ro			Bucharest	"Bl. 13, Calea Rahovei, Rahova, Sector 5, Bucharest, 050895, Romania"	48	1	48	1	OK	2773	ips	"MD Orange 10G - Chisinau"	md	Chișinau	1	0	0	0	0	0	0	0						32986	32986	40930	5012	8	0	57				20666243	0	0	0	0	http																									20666243	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	4f3dd056-c090-5634-96d5-cfe5d7f33947	8372	171617	171617	
3519077524077414	"2024-06-13 17:26:12"	"2024-06-13 17:25:41"	streaming	android	1.11.0	3.15.0	51c47238-6d2e-3db2-aeb8-032bfa1ce771		"Honor MAGIC 5 PRO"	HONOR	PGT-N19	0				"ARM 0xd4e"	aarch64	0	8	0	11677151232	android	14	ro	Linux		4	82.76.106.230		"Digi Mobile RO"	"Digi Mobile RO"	mobile	Mobile	"Cellular network"	"Digi (RCS/RDS)"			226	5	Digi.Mobil		lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-57		-88	-11	14		46										3	2	1|7000|4|lte|;15000;75;490;;|;;;;;	lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-55		-85	-10	14		45										5	2		lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-57		-86	-10	14		45										3	2					gps	0	4	45.74819	21.23025	136.98773193359		ro			Timișoara	"Vineri15, 9, Bulevardul Vasile Pârvan, Complexul Studențesc, Timișoara, Timiș, 300224, Romania"	gps	0	10	45.74819	21.23026	136.95849609375		ro			Timișoara	"Vineri15, 9, Bulevardul Vasile Pârvan, Complexul Studențesc, Timișoara, Timiș, 300224, Romania"	37		37																																																			360	OK	88.51	OK	11304	1285	0	453049	88.66	72etp8S3ojQ	1709709	KCXNT9	"Ancom 1"	14574	"Demo "							0			e0b2ba60-8e80-5c48-993d-8037f9975564	9317	7539	7539	
3519077524077414	"2024-06-13 17:26:12"	"2024-06-13 17:25:41"	streaming	android	1.11.0	3.15.0	51c47238-6d2e-3db2-aeb8-032bfa1ce771		"Honor MAGIC 5 PRO"	HONOR	PGT-N19	0				"ARM 0xd4e"	aarch64	0	8	0	11677151232	android	14	ro	Linux		4	82.76.106.230		"Digi Mobile RO"	"Digi Mobile RO"	mobile	Mobile	"Cellular network"	"Digi (RCS/RDS)"			226	5	Digi.Mobil		lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-57		-88	-11	14		46										3	2	1|7000|4|lte|;15000;75;490;;|;;;;;	lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-55		-85	-10	14		45										5	2		lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-57		-86	-10	14		45										3	2					gps	0	4	45.74819	21.23025	136.98773193359		ro			Timișoara	"Vineri15, 9, Bulevardul Vasile Pârvan, Complexul Studențesc, Timișoara, Timiș, 300224, Romania"	gps	0	10	45.74819	21.23026	136.95849609375		ro			Timișoara	"Vineri15, 9, Bulevardul Vasile Pârvan, Complexul Studențesc, Timișoara, Timiș, 300224, Romania"	37		37																																																			720	OK	88.51	OK	11414	1330	0	1256660	88.37	72etp8S3ojQ	1709709	KCXNT9	"Ancom 1"	14574	"Demo "							0			e0b2ba60-8e80-5c48-993d-8037f9975564	9317	7539	7539	
3519077517359159	"2024-06-13 17:26:09"	"2024-06-13 17:26:00"	speedDownload	android	1.11.0	3.15.0	aa245ce7-d298-32f1-88c1-2a16ef8cb97e	"Emil Vodafone"	"Samsung Galaxy S20 FE 5G"	samsung	SM-G781B	0			"Qualcomm Technologies, Inc KONA"	"ARM 0xd0d"	aarch64	0	8	0	5901627392	android	13	ro	Linux		4	213.233.108.217		"Vodafone Mobile RO"	"Vodafone Mobile RO"	mobile	Mobile	"Cellular network"	Vodafone			226	1	Vodafone		lteca	4	226	1	247137538					23215		78	2		965381	1400		-51		-70	-13	0		62										4	2	1|7000|4|lte|;;1400;78;;|;;;;;	lteca	4	226	1	247137538					23215		78	2		965381	1400		-51		-70	-13	0		62										4	2		lteca	4	226	1	247137538					23215		78	2		965381	1400		-51		-64	-12	0		68										4	2					gps	0	4	44.41574	26.07878	130.42633056641		ro			Bucharest	"229A, Calea Rahovei, Rahova, Sector 5, Bucharest, 052069, Romania"	gps	0	4	44.41597	26.07923	130.67108154297		ro			Bucharest	"Șoseaua Progresului, Calea Rahovei, Rahova, Sector 5, Bucharest, 052069, Romania"	48	1	48	1	OK	2773	ips	"MD Orange 10G - Chisinau"	md	Chișinau	1	50706	50706	59731	5013	8	0	54					31773827	0	0	0	0	0	0	0					0	0	0	0	http																									31773827	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	4f3dd056-c090-5634-96d5-cfe5d7f33947	8372	171617	171617	
3519077516656249	"2024-06-13 17:26:08"	"2024-06-13 17:25:38"	streaming	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4262658					18008		397	2		16651	1600		-71		-67	-14	14	12											4	2	1|7001|4|lte|;;1600;397;;|;;;;;	lteca	4	226	10	4262657					18008		396	1		16651	1600		-61		-65	-15	0	6	70										4	2		lteca	4	226	10	4262657					18008		396	1		16651	1600		-65		-65	-15	7	13	70										4	2					gps	0	2	44.41499	26.07733	122		ro			Bucharest	"Calea Rahovei, Rahova, Sector 5, Bucharest, 050897, Romania"	gps	0	1	44.41595	26.07921	121		ro			Bucharest	"Șoseaua Progresului, Calea Rahovei, Rahova, Sector 5, Bucharest, 052069, Romania"	96		95																																																			360	OK	88.55	OK	11337	1274	0	543001	88.77	72etp8S3ojQ	1879819	KCXNT9	"Ancom 1"	14574	"Demo "							0			f748bd6c-fd8c-5a07-a505-aa67322dc44b	9304	171614	171614	
3519077516656249	"2024-06-13 17:26:08"	"2024-06-13 17:25:38"	streaming	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4262658					18008		397	2		16651	1600		-71		-67	-14	14	12											4	2	1|7001|4|lte|;;1600;397;;|;;;;;	lteca	4	226	10	4262657					18008		396	1		16651	1600		-61		-65	-15	0	6	70										4	2		lteca	4	226	10	4262657					18008		396	1		16651	1600		-65		-65	-15	7	13	70										4	2					gps	0	2	44.41499	26.07733	122		ro			Bucharest	"Calea Rahovei, Rahova, Sector 5, Bucharest, 050897, Romania"	gps	0	1	44.41595	26.07921	121		ro			Bucharest	"Șoseaua Progresului, Calea Rahovei, Rahova, Sector 5, Bucharest, 052069, Romania"	96		95																																																			720	OK	88.55	OK	11424	1327	0	1336818	88.32	72etp8S3ojQ	1879819	KCXNT9	"Ancom 1"	14574	"Demo "							0			f748bd6c-fd8c-5a07-a505-aa67322dc44b	9304	171614	171614	
3519077497985797	"2024-06-13 17:25:59"	"2024-06-13 17:25:29"	streaming	android	1.11.0	3.15.0	aa245ce7-d298-32f1-88c1-2a16ef8cb97e	"Emil Vodafone"	"Samsung Galaxy S20 FE 5G"	samsung	SM-G781B	0			"Qualcomm Technologies, Inc KONA"	"ARM 0xd0d"	aarch64	0	8	0	5901627392	android	13	ro	Linux		4	213.233.108.217		"Vodafone Mobile RO"	"Vodafone Mobile RO"	mobile	Mobile	"Cellular network"	Vodafone			226	1	Vodafone		lteca	4	226	1	240299778					23210		241	2		938671	1400		-51		-70	-12	0		60										4	0	1|7000|4|lte|;;1400;241;;|;;;;;	lteca	4	226	1	240299778					23210		241	2		938671	1400		-51		-70	-12	0		60										4	0		lteca	4	226	1	247137538					23215		78	2		965381	1400		-51		-71	-14	0		63										4	2					gps	0	4	44.41481	26.07702	127.7373046875		ro			Bucharest	"Calea Rahovei, Rahova, Sector 5, Bucharest, 050897, Romania"	gps	0	4	44.41568	26.07868	129.91625976562		ro			Bucharest	"231, Calea Rahovei, Rahova, Sector 5, Bucharest, 052069, Romania"	48	1	48	1																																																		360	OK	87.23	OK	11588	1486	0	532567	87.1	72etp8S3ojQ	1868900	KCXNT9	"Ancom 1"	14574	"Demo "							0			18d32b3c-1ccc-5e05-8bc1-97368791a0c2	8372	171617	171617	
3519077497985797	"2024-06-13 17:25:59"	"2024-06-13 17:25:29"	streaming	android	1.11.0	3.15.0	aa245ce7-d298-32f1-88c1-2a16ef8cb97e	"Emil Vodafone"	"Samsung Galaxy S20 FE 5G"	samsung	SM-G781B	0			"Qualcomm Technologies, Inc KONA"	"ARM 0xd0d"	aarch64	0	8	0	5901627392	android	13	ro	Linux		4	213.233.108.217		"Vodafone Mobile RO"	"Vodafone Mobile RO"	mobile	Mobile	"Cellular network"	Vodafone			226	1	Vodafone		lteca	4	226	1	240299778					23210		241	2		938671	1400		-51		-70	-12	0		60										4	0	1|7000|4|lte|;;1400;241;;|;;;;;	lteca	4	226	1	240299778					23210		241	2		938671	1400		-51		-70	-12	0		60										4	0		lteca	4	226	1	247137538					23215		78	2		965381	1400		-51		-71	-14	0		63										4	2					gps	0	4	44.41481	26.07702	127.7373046875		ro			Bucharest	"Calea Rahovei, Rahova, Sector 5, Bucharest, 050897, Romania"	gps	0	4	44.41568	26.07868	129.91625976562		ro			Bucharest	"231, Calea Rahovei, Rahova, Sector 5, Bucharest, 052069, Romania"	48	1	48	1																																																		720	OK	87.23	OK	11568	1472	0	1336333	87.37	72etp8S3ojQ	1868900	KCXNT9	"Ancom 1"	14574	"Demo "							0			18d32b3c-1ccc-5e05-8bc1-97368791a0c2	8372	171617	171617	
3519077460923136	"2024-06-13 17:25:41"	"2024-06-13 17:25:36"	browse	android	1.11.0	3.15.0	51c47238-6d2e-3db2-aeb8-032bfa1ce771		"Honor MAGIC 5 PRO"	HONOR	PGT-N19	0				"ARM 0xd4e"	aarch64	0	8	0	11677151232	android	14	ro	Linux		4	82.76.106.230		"Digi Mobile RO"	"Digi Mobile RO"	mobile	Mobile	"Cellular network"	"Digi (RCS/RDS)"			226	5	Digi.Mobil		lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-55		-86	-11	14		46										3	2	1|7000|4|lte|;15000;75;490;;|;;;;;	lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-55		-86	-11	14		46										3	2		lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-57		-88	-11	14		46										3	2					gps	0	4	45.74819	21.23025	136.98669433594		ro			Timișoara	"Vineri15, 9, Bulevardul Vasile Pârvan, Complexul Studențesc, Timișoara, Timiș, 300224, Romania"	gps	0	4	45.74819	21.23025	136.98736572266		ro			Timișoara	"Vineri15, 9, Bulevardul Vasile Pârvan, Complexul Studențesc, Timișoara, Timiș, 300224, Romania"	37		37																																										OK	89.5	https://www.ancom.ro/en/	OK	1050	834	1864021	89.5												1864021	KCXNT9	"Ancom 1"	14574	"Demo "							0			e0b2ba60-8e80-5c48-993d-8037f9975564	9317	7539	7539	
3519077454265643	"2024-06-13 17:25:38"	"2024-06-13 17:25:32"	browse	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4262658					18008		397	2		16651	1600		-65		-65	-14	14	13											4	2	1|7001|4|lte|;;1600;397;;|;;;;;	lteca	4	226	10	4262658					18008		397	2		16651	1600		-65		-65	-14	14	13											4	2		lteca	4	226	10	4262658					18008		397	2		16651	1600		-69		-66	-13	11	12											4	2					gps	0	2	44.41482	26.07702	122		ro			Bucharest	"Calea Rahovei, Rahova, Sector 5, Bucharest, 050897, Romania"	gps	0	2	44.41492	26.07721	122		ro			Bucharest	"Calea Rahovei, Rahova, Sector 5, Bucharest, 050897, Romania"	96		96																																										OK	90.88	https://www.ancom.ro/en/	OK	912	750	1898380	90.88												1898380	KCXNT9	"Ancom 1"	14574	"Demo "							0			f748bd6c-fd8c-5a07-a505-aa67322dc44b	9304	171614	171614	
3519077449824145	"2024-06-13 17:25:36"	"2024-06-13 17:25:23"	speedLatency	android	1.11.0	3.15.0	51c47238-6d2e-3db2-aeb8-032bfa1ce771		"Honor MAGIC 5 PRO"	HONOR	PGT-N19	0				"ARM 0xd4e"	aarch64	0	8	0	11677151232	android	14	ro	Linux		4	82.76.106.230		"Digi Mobile RO"	"Digi Mobile RO"	mobile	Mobile	"Cellular network"	"Digi (RCS/RDS)"			226	5	Digi.Mobil		lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-53		-88	-12	14		47										3	2	1|7000|4|lte|;15000;75;490;;|;;;;;	lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-53		-88	-12	14		47										3	2		lteca	4	226	5	28317206					45601		490	22		110614	75	15000	-55		-86	-10	14		46										3	2					gps	0	4	45.74819	21.23025	136.99816894531		ro			Timișoara	"Vineri15, 9, Bulevardul Vasile Pârvan, Complexul Studențesc, Timișoara, Timiș, 300224, Romania"	gps	0	4	45.74819	21.23025	136.98773193359		ro			Timișoara	"Vineri15, 9, Bulevardul Vasile Pârvan, Complexul Studențesc, Timișoara, Timiș, 300224, Romania"	37		37		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	0	0	0	0	0	0	0						0	0	0	0	0	0	0					33	27	8	10	http																									0	KCXNT9	"Ancom 1"	14574	"Demo "							0		32	e0b2ba60-8e80-5c48-993d-8037f9975564	9317	7539	7539	
